transaction_id,scheme_name,unit_no,property_type,district,state,postcode,built_up_sqft,price_rm,transaction_date,source_batch
TX-2026-08-00914,Taman Kenanga Sari Kuala,A-27-21,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,59145,1235,761500,2026-08-28,B6
TX-2026-08-02967,Kondominium Kenanga Sari Hulu,A-20-01,Teres 2 Tingkat,Hulu Langat,Selangor,43271,2262,628500,2026-08-26,B6
TX-2026-08-02364,Kondominium Damai Indah Petaling,C-37-01,Berkembar 2 Tingkat,Petaling,Selangor,46035,2292,1428000,2026-08-31,B3
TX-2026-08-01658,Taman Suria Bayu Kuala,G-22-03,Teres 2 Tingkat,Kuala Selangor,Selangor,45741,1495,349500,2026-08-11,B1
TX-2026-08-02551,Pangsapuri Warisan Murni Kuala,B-38-21,Banglo,Kuala Langat,Selangor,42745,2958,544000,2026-08-14,B3
TX-2026-08-02532,Kondominium Impian Setia Petaling,D-19-12,Teres 1 Tingkat,Petaling,Selangor,46992,1076,625500,2026-08-25,B2
TX-2026-08-01336,Kondominium Kenanga Sari Hulu,G-25-18,Banglo,Hulu Langat,Selangor,43004,3702,1336500,2026-08-08,B5
TX-2026-08-00549,Desa Anggerik Jaya Sepang,F-27-12,Berkembar 2 Tingkat,Sepang,Selangor,63099,2928,948000,2026-08-09,B4
TX-2026-08-02958,Taman Bukit Harmoni Gombak,C-18-16,Teres 1 Tingkat,Gombak,Selangor,68023,1092,330000,2026-08-09,B2
TX-2026-08-02275,Desa Bukit Harmoni Petaling,D-32-17,Banglo,Petaling,Selangor,46694,4560,2289500,2026-08-04,B5
TX-2026-08-01078,Desa Kenanga Sari Hulu,E-28-05,Berkembar 2 Tingkat,Hulu Langat,Selangor,43138,2559,837500,2026-08-14,B1
TX-2026-08-00183,Pangsapuri Seri Melati Hulu,F-21-09,Kondominium,Hulu Langat,Selangor,43163,914,472500,2026-08-27,B3
TX-2026-08-02006,Desa Putra Perdana Klang,A-10-19,Teres 2 Tingkat,Klang,Selangor,41436,1639,589500,2026-08-17,B3
TX-2026-08-02166,Desa Putra Perdana Klang,C-25-22,Teres 2 Tingkat,Klang,Selangor,41187,1727,670500,2026-08-14,B2
TX-2026-08-01037,Pangsapuri Suria Bayu Sepang,F-16-12,Pangsapuri,Sepang,Selangor,63024,671,412500,2026-08-13,B2
TX-2026-08-00463,Kondominium Putra Perdana Petaling,B-37-20,Teres 2 Tingkat,Petaling,Selangor,47005,1842,680500,2026-08-23,B3
TX-2026-08-00965,Bandar Anggerik Jaya Hulu,C-25-06,Kondominium,Hulu Langat,Selangor,43199,937,295500,2026-08-24,B6
TX-2026-08-00738,Desa Impian Setia Kuala,D-05-11,Banglo,Kuala Selangor,Selangor,45697,5013,1021500,2026-08-10,B3
TX-2026-08-01782,Bandar Suria Bayu Kuala,G-01-03,Teres 2 Tingkat,Kuala Langat,Selangor,42613,1938,826500,2026-08-12,B1
TX-2026-08-01568,Taman Seri Melati Hulu,A-28-23,Teres 1 Tingkat,Hulu Langat,Selangor,43316,1189,425500,2026-08-29,B4
TX-2026-08-01998,Bandar Anggerik Jaya Petaling,G-37-12,Teres 2 Tingkat,Petaling,Selangor,46903,1983,1100500,2026-08-25,B6
TX-2026-08-00834,Desa Warisan Murni Petaling,C-36-07,Banglo,Petaling,Selangor,46792,2938,1871500,2026-08-14,B1
TX-2026-08-00454,Desa Mutiara Sentosa Klang,C-35-15,Berkembar 2 Tingkat,Klang,Selangor,41219,2879,968500,2026-08-23,B6
TX-2026-08-00230,Pangsapuri Cempaka Wangi Klang,C-31-20,Teres 2 Tingkat,Klang,Selangor,42139,1938,819500,2026-08-29,B4
TX-2026-08-00476,Pangsapuri Suria Bayu Sepang,F-09-11,Kondominium,Sepang,Selangor,63116,1035,466000,2026-08-16,B1
TX-2026-08-01252,Desa Warisan Murni Petaling,B-33-23,Berkembar 2 Tingkat,Petaling,Selangor,46521,3071,1509500,2026-08-30,B4
TX-2026-08-02673,Desa Seri Melati Kuala,E-37-19,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,57326,645,406000,2026-08-26,B5
TX-2026-08-00976,Desa Cempaka Wangi Gombak,A-32-01,Banglo,Gombak,Selangor,68057,4107,1260500,2026-08-21,B1
TX-2026-08-02328,Pangsapuri Kenanga Sari Petaling,G-33-11,Pangsapuri,Petaling,Selangor,47431,939,475000,2026-08-17,B5
TX-2026-08-01107,Pangsapuri Suria Bayu Sepang,F-23-20,Teres 1 Tingkat,Sepang,Selangor,63114,1014,512000,2026-08-27,B4
TX-2026-08-01840,Kondominium Damai Indah Petaling,A-03-11,Pangsapuri,Petaling,Selangor,47100,755,401000,2026-08-13,B3
TX-2026-08-02323,Kondominium Mutiara Sentosa Hulu,E-05-18,Teres 1 Tingkat,Hulu Langat,Selangor,43293,1111,557500,2026-08-13,B3
TX-2026-08-00360,Pangsapuri Cempaka Wangi Klang,G-20-18,Kondominium,Klang,Selangor,41398,1283,510000,2026-08-09,B3
TX-2026-08-00499,Taman Tasik Permai Klang,D-07-13,Teres 1 Tingkat,Klang,Selangor,42209,1112,406500,13/08/2026,B2
TX-2026-08-02107,Kondominium Damai Indah Petaling,G-13-12,Berkembar 2 Tingkat,Petaling,Selangor,47318,2230,1921500,2026-08-28,B6
TX-2026-08-00252,Taman Kenanga Sari Kuala,C-05-12,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,56358,1261,832500,2026-08-10,B3
TX-2026-08-00268,Bandar Kenanga Sari Kuala,C-27-17,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,58870,5009,3523500,2026-08-14,B4
TX-2026-08-01853,Pangsapuri Suria Bayu Kuala,G-01-09,Pangsapuri,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,54134,805,456000,2026-08-25,B2
TX-2026-08-01960,Desa Kenanga Sari Hulu,E-03-18,Teres 1 Tingkat,Hulu Langat,Selangor,43127,994,410000,2026-08-14,B4
TX-2026-08-00641,Desa Bukit Harmoni Petaling,C-02-16,Berkembar 2 Tingkat,Petaling,Selangor,47021,2950,2202500,2026-08-07,B5
TX-2026-08-01357,Bandar Damai Indah Hulu,A-11-10,Banglo,Hulu Langat,Selangor,43258,4952,1839000,2026-08-23,B3
TX-2026-08-02767,Desa Mutiara Sentosa Klang,C-09-23,Teres 2 Tingkat,DAERAH KLANG,Selangor,41988,1608,820000,2026-08-18,B1
TX-2026-08-01156,Residensi Damai Indah Sepang,A-15-11,Kondominium,Sepang,Selangor,63051,761,302500,2026-08-10,B2
TX-2026-08-00348,Bandar Kenanga Sari Kuala,G-02-10,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,53276,1654,758500,2026-08-09,B1
TX-2026-08-02700,Desa Seri Melati Kuala,D-31-18,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,59741,1929,1063000,2026-08-04,B6
TX-2026-08-00477,Taman Damai Indah Sabak,C-33-24,Teres 2 Tingkat,Sabak Bernam,Selangor,45240,1825,504,2026-08-08,B5
TX-2026-08-00703,Desa Putra Perdana Klang,F-19-18,Pangsapuri,DAERAH KLANG,Selangor,41925,927,460000,2026-08-22,B6
TX-2026-08-00819,Kondominium Mutiara Sentosa Hulu,E-08-16,Teres 1 Tingkat,DAERAH HULU LANGAT,Selangor,43402,1157,443000,2026-08-12,B5
TX-2026-08-02901,Bandar Suria Bayu Kuala,B-28-24,Teres 2 Tingkat,Kuala Langat,Selangor,42677,1422,557500,2026-08-28,B5
TX-2026-08-01168,Desa Bukit Harmoni Petaling,B-32-07,Pangsapuri,Petaling,Selangor,46939,728,260000,2026-08-30,B1
TX-2026-08-00181,Desa Mutiara Sentosa Klang,G-06-20,Kondominium,Klang,Selangor,42243,1167,463500,2026-08-13,B3
TX-2026-08-02972,Bandar Tasik Permai Kuala,C-33-09,Pangsapuri,Kuala Selangor,Selangor,45605,912,243500,2026-08-24,B3
TX-2026-08-00182,Desa Tasik Permai Sepang,D-14-16,Pangsapuri,Sepang,Selangor,63000,594,239000,2026-08-14,B6
TX-2026-08-02814,Taman Warisan Murni Gombak,D-01-10,Pangsapuri,DAERAH GOMBAK,Selangor,68036,798,315000,2026-08-21,B2
TX-2026-08-02549,Residensi Seri Melati Kuala,F-24-08,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,55299,937,575000,2026-08-23,B5
TX-2026-08-00371,Desa Anggerik Jaya Kuala,B-17-07,Teres 1 Tingkat,Kuala Langat,Selangor,42703,1057,219000,2026-08-05,B3
TX-2026-08-01186,Taman Warisan Murni Gombak,B-34-19,Pangsapuri,DAERAH GOMBAK,Selangor,68081,605,335000,2026-08-25,B2
TX-2026-08-02599,Pangsapuri Kenanga Sari Petaling,C-38-15,Banglo,Petaling,Selangor,47393,4993,2188500,30/08/2026,B3
TX-2026-08-02632,Kondominium Impian Setia Gombak,F-30-07,Pangsapuri,Gombak,Selangor,68085,821,365000,2026-08-03,B6
TX-2026-08-00531,Desa Cempaka Wangi Gombak,G-05-02,Berkembar 2 Tingkat,Gombak,Selangor,68088,2717,1451000,2026-08-14,B6
TX-2026-08-00590,Taman Tasik Permai Klang,C-33-04,Pangsapuri,Klang,Selangor,42219,786,369500,2026-08-18,B5
TX-2026-08-02690,Kondominium Damai Indah Petaling,F-30-04,Banglo,Petaling,Selangor,46568,4145,1446500,2026-08-26,B5
TX-2026-08-02730,Pangsapuri Putra Perdana Hulu,A-11-17,Banglo,Hulu Selangor,Selangor,35908,4528,1531500,2026-08-03,B3
TX-2026-08-01454,Residensi Seri Melati Kuala,D-18-01,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,58834,946,437000,2026-08-25,B4
TX-2026-08-02889,Taman Kenanga Sari Kuala,B-30-20,Banglo,Kuala Langat,Selangor,42577,4821,1220000,2026-08-13,B5
TX-2026-08-01695,Bandar Anggerik Jaya Petaling,C-05-03,Banglo,Petaling,Selangor,47000,3215,2350000,2026-08-04,B4
TX-2026-08-02643,Desa Cempaka Wangi Gombak,A-23-10,Kondominium,Gombak,Selangor,68065,1461,600000,2026-08-31,B3
TX-2026-08-02692,Desa Putra Perdana Klang,G-05-09,Kondominium,DAERAH KLANG,Selangor,41007,1022,409000,2026-08-14,B1
TX-2026-08-01363,Bandar Mutiara Sentosa Kuala,F-33-20,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50275,2293,1579500,2026-08-14,B3
TX-2026-08-00255,Bandar Mutiara Sentosa Kuala,G-33-02,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,52470,1050,886000,2026-08-09,B5
TX-2026-08-00786,Desa Putra Perdana Klang,C-38-24,Kondominium,Klang,Selangor,41094,1427,533000,2026-08-20,B5
TX-2026-08-00222,Kondominium Cempaka Wangi Sepang,A-26-07,Teres 1 Tingkat,Sepang,Selangor,63275,1324,647000,2026-08-24,B6
TX-2026-08-01648,Bandar Anggerik Jaya Hulu,D-01-03,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43054,1486,511500,2026-08-11,B2
TX-2026-08-01999,Taman Bukit Harmoni Gombak,E-06-15,Banglo,DAERAH GOMBAK,Selangor,68013,3171,1527500,2026-08-09,B1
TX-2026-08-02048,Bandar Damai Indah Hulu,G-04-07,Banglo,Hulu Langat,Selangor,43416,3880,1377500,2026-08-14,B5
TX-2026-08-00857,Taman Kenanga Sari Gombak,C-12-07,Pangsapuri,Gombak,Selangor,68072,846,342500,2026-08-14,B3
TX-2026-08-00229,Kondominium Putra Perdana Petaling,D-03-17,Teres 1 Tingkat,Petaling,Selangor,46944,1022,622000,2026-08-17,B4
TX-2026-08-00627,Kondominium Impian Setia Gombak,F-25-13,Teres 2 Tingkat,Gombak,Selangor,68041,2120,654000,2026-08-12,B2
TX-2026-08-00123,Pangsapuri Kenanga Sari Petaling,F-08-12,Pangsapuri,Petaling,Selangor,46197,819,426000,2026-08-20,B3
TX-2026-08-02569,Pangsapuri Cempaka Wangi Klang,F-34-17,Berkembar 2 Tingkat,Klang,Selangor,41317,3265,1122000,2026-08-18,B5
TX-2026-08-01084,Taman Anggerik Jaya Kuala,B-11-17,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,55436,1460,803000,2026-08-25,B6
TX-2026-08-02082,Pangsapuri Cempaka Wangi Klang,A-05-11,Berkembar 2 Tingkat,DAERAH KLANG,Selangor,41543,3117,1254000,2026-08-24,B6
TX-2026-08-00750,Kondominium Damai Indah Petaling,G-36-03,Teres 2 Tingkat,Petaling,Selangor,47469,1906,1138500,2026-08-04,B2
TX-2026-08-01930,Kondominium Impian Setia Petaling,F-17-24,Berkembar 2 Tingkat,Petaling,Selangor,47379,2335,1447000,2026-08-15,B4
TX-2026-08-02759,Desa Putra Perdana Klang,A-24-07,Teres 2 Tingkat,Klang,Selangor,41959,2061,675500,2026-08-09,B3
TX-2026-08-02777,Bandar Bukit Harmoni Hulu,E-17-02,Kondominium,Hulu Selangor,Selangor,44227,1010,230000,2026-08-22,B2
TX-2026-08-01409,Kondominium Kenanga Sari Hulu,B-14-12,Kondominium,Hulu Langat,Selangor,43257,867,302000,2026-08-20,B4
TX-2026-08-02053,Pangsapuri Bukit Harmoni Sabak,F-35-07,Pangsapuri,Sabak Bernam,Selangor,45117,680,156000,2026-08-09,B4
TX-2026-08-01689,Kondominium Putra Perdana Petaling,E-33-02,Banglo,Petaling,Selangor,46011,3563,1849000,01/08/2026,B4
TX-2026-08-01213,Kondominium Mutiara Sentosa Hulu,D-23-21,Teres 1 Tingkat,Hulu Langat,Selangor,43489,1174,567500,2026-08-27,B3
TX-2026-08-01294,Bandar Anggerik Jaya Hulu,C-25-11,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43310,2207,960000,2026-08-08,B2
TX-2026-08-00525,Pangsapuri Warisan Murni Kuala,C-22-09,Teres 1 Tingkat,DAERAH KUALA LANGAT,Selangor,42679,927,304000,2026-08-24,B1
TX-2026-08-01586,Kondominium Mutiara Sentosa Hulu,A-32-18,Kondominium,Hulu Langat,Selangor,43429,806,304500,2026-08-01,B6
TX-2026-08-01723,Residensi Kenanga Sari Sepang,C-02-15,Pangsapuri,Sepang,Selangor,63008,562,247000,2026-08-12,B5
TX-2026-08-02540,Bandar Anggerik Jaya Petaling,B-08-07,Teres 1 Tingkat,DAERAH PETALING,Selangor,46510,1173,655000,2026-08-04,B4
TX-2026-08-02817,Pangsapuri Kenanga Sari Petaling,B-28-17,Teres 1 Tingkat,Petaling,Selangor,46184,930,268500,2026-08-02,B2
TX-2026-08-02770,Bandar Anggerik Jaya Petaling,A-32-06,Banglo,Petaling,Selangor,46234,4206,2427500,21/08/2026,B6
TX-2026-08-01841,Kondominium Anggerik Jaya Sabak,C-09-22,Teres 2 Tingkat,Sabak Bernam,Selangor,45290,1471,316,2026-08-06,B3
TX-2026-08-02808,Desa Mutiara Sentosa Klang,F-26-01,Pangsapuri,Klang,Selangor,41536,798,209500,2026-08-08,B5
TX-2026-08-00899,Residensi Putra Perdana Hulu,F-09-18,Teres 2 Tingkat,Hulu Selangor,Selangor,44017,1622,329000,2026-08-31,B4
TX-2026-08-02432,Pangsapuri Seri Melati Kuala,F-36-02,Teres 2 Tingkat,Kuala Selangor,Selangor,45712,2349,834500,2026-08-23,B4
TX-2026-08-02387,Pangsapuri Seri Melati Hulu,F-18-22,Berkembar 2 Tingkat,Hulu Langat,Selangor,43207,2650,716000,2026-08-23,B3
TX-2026-08-00468,Bandar Damai Indah Hulu,A-22-03,Teres 1 Tingkat,DAERAH HULU LANGAT,Selangor,43286,989,244500,2026-08-30,B4
TX-2026-08-00583,Kondominium Damai Indah Petaling,A-19-22,Pangsapuri,Petaling,Selangor,46809,615,263000,2026-08-22,B2
TX-2026-08-00112,Pangsapuri Suria Bayu Kuala,D-28-04,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,56480,892,580000,2026-08-14,B6
TX-2026-08-02663,Taman Bukit Harmoni Klang,B-19-15,Teres 1 Tingkat,Klang,Selangor,41122,1133,363000,2026-08-19,B1
TX-2026-08-01928,Kondominium Impian Setia Gombak,G-31-12,Pangsapuri,DAERAH GOMBAK,Selangor,68079,602,211000,2026-08-25,B3
TX-2026-08-02718,Taman Kenanga Sari Gombak,G-38-23,Teres 1 Tingkat,Gombak,Selangor,68034,1294,399500,2026-08-14,B2
TX-2026-08-02073,Pangsapuri Kenanga Sari Petaling,B-03-21,Pangsapuri,Petaling,Selangor,46695,672,241000,2026-08-14,B3
TX-2026-08-01447,Taman Anggerik Jaya Kuala,A-08-14,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,57331,836,561000,2026-08-04,B2
TX-2026-08-01453,Desa Seri Melati Kuala,A-23-04,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57947,2354,2541000,2026-08-18,B2
TX-2026-08-00481,Taman Kenanga Sari Kuala,E-35-04,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50790,1237,1097000,2026-08-02,B4
TX-2026-08-02290,Pangsapuri Warisan Murni Kuala,A-04-21,Berkembar 2 Tingkat,Kuala Langat,Selangor,42532,2622,557000,2026-08-16,B5
TX-2026-08-02208,Pangsapuri Putra Perdana Hulu,F-20-10,Teres 1 Tingkat,DAERAH HULU SELANGOR,Selangor,44297,942,381000,2026-08-21,B5
TX-2026-08-02592,Pangsapuri Suria Bayu Kuala,C-11-18,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,59418,1373,1234500,2026-08-22,B6
TX-2026-08-00937,Taman Tasik Permai Klang,F-17-02,Teres 1 Tingkat,Klang,Selangor,41251,1290,543500,2026-08-27,B3
TX-2026-08-01849,Residensi Kenanga Sari Sepang,C-15-16,Kondominium,Sepang,Selangor,63096,1445,634500,2026-08-02,B5
TX-2026-08-01383,Desa Tasik Permai Sepang,B-21-19,Pangsapuri,Sepang,Selangor,63054,927,545000,2026-08-06,B6
TX-2026-08-00052,Desa Warisan Murni Petaling,F-16-21,Kondominium,Petaling,Selangor,47268,1352,703000,2026-08-19,B6
TX-2026-08-00556,Kondominium Mutiara Sentosa Hulu,E-07-02,Berkembar 2 Tingkat,Hulu Langat,Selangor,43415,3161,887000,2026-08-25,B2
TX-2026-08-01075,Bandar Mutiara Sentosa Kuala,A-21-23,Berkembar 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,57678,3290,2295500,2026-08-22,B3
TX-2026-08-00631,Pangsapuri Mutiara Sentosa Kuala,F-28-22,Kondominium,DAERAH KUALA SELANGOR,Selangor,45630,866,202000,2026-08-03,B1
TX-2026-08-02667,Bandar Anggerik Jaya Petaling,A-12-18,Pangsapuri,Petaling,Selangor,46694,702,305000,2026-08-25,B1
TX-2026-08-02882,Desa Putra Perdana Klang,F-38-10,Kondominium,Klang,Selangor,41183,998,287500,2026-08-05,B6
TX-2026-08-00011,Kondominium Kenanga Sari Hulu,A-15-24,Kondominium,Hulu Langat,Selangor,43088,1053,421000,2026-08-14,B6
TX-2026-08-02055,Residensi Warisan Murni Kuala,B-04-14,Banglo,DAERAH KUALA LANGAT,Selangor,42520,3444,1059500,2026-08-14,B3
TX-2026-08-02423,Residensi Mutiara Sentosa Kuala,C-27-19,Pangsapuri,Kuala Langat,Selangor,42733,739,310500,2026-08-14,B1
TX-2026-08-01476,Desa Seri Melati Kuala,B-34-10,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,55589,1185,432000,2026-08-28,B4
TX-2026-08-01707,Taman Tasik Permai Klang,B-04-19,Teres 2 Tingkat,Klang,Selangor,41799,1899,472500,2026-08-09,B4
TX-2026-08-00723,Kondominium Kenanga Sari Hulu,B-15-10,Kondominium,Hulu Langat,Selangor,43151,970,278500,2026-08-31,B2
TX-2026-08-00635,Residensi Kenanga Sari Sepang,F-11-21,Teres 1 Tingkat,Sepang,Selangor,71808,972,274000,2026-08-07,B6
TX-2026-08-00058,Residensi Kenanga Sari Sepang,G-29-19,Kondominium,Sepang,Selangor,63036,1047,408500,2026-08-26,B5
TX-2026-08-00952,Kondominium Damai Indah Petaling,A-01-23,Teres 2 Tingkat,Petaling,Selangor,47011,2333,985500,2026-08-05,B5
TX-2026-08-01894,Desa Anggerik Jaya Sepang,D-20-07,Berkembar 2 Tingkat,DAERAH SEPANG,Selangor,63265,2990,1225500,2026-08-17,B2
TX-2026-08-01183,Bandar Anggerik Jaya Hulu,B-27-14,Kondominium,Hulu Langat,Selangor,43300,1231,453000,2026-08-21,B5
TX-2026-08-00645,Pangsapuri Kenanga Sari Kuala,B-04-01,Berkembar 2 Tingkat,Kuala Selangor,Selangor,45711,3036,649500,2026-08-08,B2
TX-2026-08-02638,Taman Seri Melati Hulu,A-36-17,Kondominium,Hulu Langat,Selangor,43463,1405,626000,2026-08-17,B4
TX-2026-08-02637,Desa Impian Setia Klang,D-09-21,Pangsapuri,Klang,Selangor,41146,816,346500,2026-08-28,B1
TX-2026-08-02947,Desa Bukit Harmoni Petaling,E-29-02,Teres 1 Tingkat,DAERAH PETALING,Selangor,46772,958,522500,2026-08-11,B1
TX-2026-08-02811,Kondominium Mutiara Sentosa Hulu,G-06-04,Banglo,DAERAH HULU LANGAT,Selangor,43431,3184,942500,2026-08-23,B5
TX-2026-08-02380,Kondominium Damai Indah Petaling,D-02-07,Teres 2 Tingkat,Petaling,Selangor,46396,1836,811500,2026-08-19,B2
TX-2026-08-00693,Residensi Putra Perdana Hulu,E-37-07,Kondominium,Hulu Selangor,Selangor,44210,1588,440000,2026-08-22,B3
TX-2026-08-02449,Taman Warisan Murni Hulu,B-18-04,Teres 1 Tingkat,DAERAH HULU SELANGOR,Selangor,44106,1045,237500,2026-08-22,B1
TX-2026-08-00415,Taman Bukit Harmoni Klang,C-20-18,Kondominium,Klang,Selangor,41705,1157,629000,2026-08-25,B3
TX-2026-08-00585,Residensi Kenanga Sari Sepang,C-37-02,Berkembar 2 Tingkat,Sepang,Selangor,63278,2514,1203000,2026-08-12,B2
TX-2026-08-01668,Desa Bukit Harmoni Petaling,E-08-06,Teres 2 Tingkat,Petaling,Selangor,46131,1699,917500,2026-08-18,B4
TX-2026-08-02451,Kondominium Cempaka Wangi Sepang,D-02-18,Pangsapuri,Sepang,Selangor,63290,624,217500,2026-08-20,B3
TX-2026-08-01342,Desa Bukit Harmoni Petaling,C-02-15,Pangsapuri,Petaling,Selangor,47471,720,374000,2026-08-11,B5
TX-2026-08-01381,Taman Suria Bayu Kuala,F-36-19,Banglo,Kuala Selangor,Selangor,45685,3526,991000,2026-08-27,B1
TX-2026-08-01549,Desa Kenanga Sari Hulu,B-21-20,Banglo,Hulu Langat,Selangor,43414,2950,1106000,2026-08-27,B1
TX-2026-08-00390,Desa Kenanga Sari Kuala,D-23-04,Kondominium,DAERAH KUALA LANGAT,Selangor,42673,1218,352000,2026-08-30,B6
TX-2026-08-00344,Pangsapuri Kenanga Sari Hulu,B-15-23,Kondominium,Hulu Selangor,Selangor,44038,1364,327500,2026-08-03,B1
TX-2026-08-00766,Desa Bukit Harmoni Petaling,A-31-12,Berkembar 2 Tingkat,Petaling,Selangor,47152,3047,1034500,2026-08-17,B5
TX-2026-08-00995,Desa Tasik Permai Sepang,A-03-12,Teres 1 Tingkat,Sepang,Selangor,63014,1197,447500,2026-08-21,B5
TX-2026-08-00267,Desa Warisan Murni Petaling,F-35-15,Pangsapuri,Petaling,Selangor,47382,846,438500,2026-08-24,B1
TX-2026-08-02026,Pangsapuri Suria Bayu Kuala,D-30-14,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50284,2149,1300500,2026-08-04,B1
TX-2026-08-02689,Taman Damai Indah Sabak,A-14-22,Pangsapuri,DAERAH SABAK BERNAM,Selangor,45366,762,150000,2026-08-06,B4
TX-2026-08-01903,Bandar Mutiara Sentosa Kuala,D-31-24,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,53393,2347,1776500,2026-08-20,B2
TX-2026-08-02668,Bandar Mutiara Sentosa Kuala,F-03-06,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57869,2210,1243500,2026-08-14,B4
TX-2026-08-02391,Desa Mutiara Sentosa Klang,F-25-05,Berkembar 2 Tingkat,DAERAH KLANG,Selangor,41122,3169,1719000,2026-08-30,B3
TX-2026-08-00036,Desa Bukit Harmoni Petaling,B-14-10,Pangsapuri,Petaling,Selangor,47038,813,423000,2026-08-07,B3
TX-2026-08-01010,Taman Tasik Permai Klang,B-18-06,Teres 2 Tingkat,Klang,Selangor,41341,1955,530500,2026-08-15,B6
TX-2026-08-00432,Desa Impian Setia Klang,B-17-08,Berkembar 2 Tingkat,DAERAH KLANG,Selangor,41068,2696,1298000,2026-08-25,B1
TX-2026-08-00327,Kondominium Mutiara Sentosa Hulu,A-29-24,Teres 1 Tingkat,Hulu Langat,Selangor,43442,1000,281000,2026-08-19,B1
TX-2026-08-01134,Pangsapuri Cempaka Wangi Klang,G-25-12,Teres 1 Tingkat,Klang,Selangor,41115,1178,518000,2026-08-03,B3
TX-2026-08-00853,Residensi Kenanga Sari Sepang,A-05-19,Teres 1 Tingkat,Sepang,Selangor,63157,1319,506500,2026-08-02,B1
TX-2026-08-00598,Desa Anggerik Jaya Sepang,D-15-12,Teres 2 Tingkat,Sepang,Selangor,71808,1824,455500,2026-08-06,B1
TX-2026-08-02998,Desa Cempaka Wangi Gombak,D-34-03,Kondominium,DAERAH GOMBAK,Selangor,68004,862,361000,2026-08-09,B1
TX-2026-08-02674,Pangsapuri Seri Melati Hulu,F-26-04,Berkembar 2 Tingkat,Hulu Langat,Selangor,43148,2680,1450000,2026-08-04,B2
TX-2026-08-00165,Bandar Damai Indah Hulu,F-05-03,Banglo,Hulu Langat,Selangor,43133,4467,1657000,2026-08-02,B3
TX-2026-08-00769,Pangsapuri Bukit Harmoni Sabak,B-20-13,Pangsapuri,Sabak Bernam,Selangor,45329,884,199500,2026-08-22,B3
TX-2026-08-01623,Desa Cempaka Wangi Gombak,D-29-04,Berkembar 2 Tingkat,Gombak,Selangor,68024,2922,1294000,2026-08-19,B3
TX-2026-08-02589,Desa Kenanga Sari Kuala,G-30-21,Teres 2 Tingkat,DAERAH KUALA LANGAT,Selangor,42621,1980,626000,2026-08-24,B3
TX-2026-08-00961,Bandar Kenanga Sari Kuala,E-03-19,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,57273,1295,681000,2026-08-19,B1
TX-2026-08-02093,Taman Tasik Permai Klang,C-28-19,Teres 1 Tingkat,Klang,Selangor,41951,1376,333500,2026-08-29,B5
TX-2026-08-01265,Kondominium Putra Perdana Petaling,E-17-20,Banglo,DAERAH PETALING,Selangor,47368,4447,2521500,2026-08-08,B2
TX-2026-08-02680,Pangsapuri Suria Bayu Kuala,C-18-19,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,58074,737,519000,2026-08-24,B4
TX-2026-08-00470,Bandar Kenanga Sari Kuala,B-29-15,Teres 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,55006,2291,1038000,2026-08-14,B4
TX-2026-08-00162,Desa Mutiara Sentosa Klang,C-37-12,Teres 2 Tingkat,Klang,Selangor,41421,1607,603000,2026-08-22,B5
TX-2026-08-02406,Taman Kenanga Sari Kuala,A-06-03,Banglo,Kuala Langat,Selangor,42548,4239,1608000,2026-08-18,B2
TX-2026-08-02962,Desa Putra Perdana Klang,E-38-13,Berkembar 2 Tingkat,Klang,Selangor,41040,3275,844500,2026-08-28,B4
TX-2026-08-02492,Kondominium Mutiara Sentosa Hulu,A-11-07,Kondominium,Hulu Langat,Selangor,43475,1199,612500,11/08/2026,B2
